sample,frame_ms
1448,9.998597
1449,3.354903
1450,9.974596
1451,6.662599
1452,9.997406
1453,6.686699
1454,6.657299
1455,6.652601
1456,6.678997
1457,6.669501
1458,6.664102
1459,6.687698
1460,6.648200
1461,6.667900
1462,6.663698
1463,6.661104
1464,6.668297
1465,6.671003
1466,6.667800
1467,6.642198
1468,6.669898
1469,6.682001
1470,6.680102
1471,6.671896
1472,6.644501
1473,6.668403
1474,6.659899
1475,9.994303
1476,6.686296
1477,6.637500
1478,6.697400
1479,3.330003
1480,6.660098
1481,6.703600
1482,10.016100
1483,9.988705
1484,6.644997
1485,6.666702
1486,9.973697
1487,6.708404
1488,6.675297
1489,6.600503
1490,6.697400
1491,6.648498
1492,3.337103
1493,6.686296
1494,6.648002
1495,3.330003
1496,6.651495
1497,6.696903
1498,6.657398
1499,3.330003
1500,6.644501
1501,6.669295
1502,6.670203
1503,3.334099
1504,6.702501
1505,6.642900
1506,3.329996
1507,6.673406
1508,6.662096
1509,3.330003
1510,6.679400
1511,6.655598
1512,6.657901
1513,20.023900
1514,3.329996
1515,6.676899
1516,6.651700
1517,3.330003
1518,6.661600
1519,6.684297
1520,6.644203
1521,3.339399
1522,6.681002
1523,6.656498
1524,3.329996
1525,6.673902
1526,6.660402
1527,3.329996
1528,6.656803
1529,3.334099
1530,6.702402
1531,6.659403
1532,3.329996
1533,6.672400
1534,6.651899
1535,3.330003
1536,6.688102
1537,6.629096
1538,3.334999
1539,6.661905
1540,6.676701
1541,6.671400
1542,3.329996
1543,6.665001
1544,6.665703
1545,3.329996
1546,6.654599
1547,6.688003
1548,6.656498
1549,3.330003
1550,6.696400
1551,6.635396
1552,3.330003
1553,6.662500
1554,3.359403
1555,6.683199
1556,6.646996
1557,3.330003
1558,6.679798
1559,6.669501
1560,3.330003
1561,6.659297
1562,6.661798
1563,3.330003
1564,6.656902
1565,3.329996
1566,6.669501
1567,6.677402
1568,3.329996
1569,6.677204
1570,6.649802
1571,3.329996
1572,6.650801
1573,6.704301
1574,6.651601
1575,3.329996
1576,6.669501
1577,6.683199
1578,3.330003
1579,6.648803
1580,6.660098
1581,3.330003
1582,6.671598
1583,3.329996
1584,23.340100
1585,3.330003
1586,6.685296
1587,6.658900
1588,3.350602
1589,6.650198
1590,6.677600
1591,3.330003
1592,6.669097
1593,6.651601
1594,3.330003
1595,6.682795
1596,6.664002
1597,3.330003
1598,6.672194
1599,6.670706
1600,3.329996
1601,6.664002
1602,6.654301
1603,3.329996
1604,6.671804
1605,3.329996
1606,6.669303
1607,6.685303
1608,3.329996
1609,6.642000
1610,6.693700
1611,3.330003
1612,6.666199
1613,6.649100
1614,3.329996
1615,6.692106
1616,6.667198
1617,3.329996
1618,6.679500
1619,6.645607
1620,3.329996
1621,6.656002
1622,6.680896
1623,9.981306
1624,3.329996
1625,6.670904
1626,3.347095
1627,6.669303
1628,6.660197
1629,3.330003
1630,6.655102
1631,6.741199
1632,3.329996
1633,6.586600
1634,6.686600
1635,19.993110
1636,6.696195
1637,3.330003
1638,9.996903
1639,3.329996
1640,6.636104
