time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
25.8748547212345,16.33726,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.695294,63925000048.1673
25.9408738600587,16.39725,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.628583,63925000048.2335
26.0068745845122,16.47723,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.561916,63925000048.3006
26.0728754122307,16.53722,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.495248,63925000048.367
26.1388778184292,16.59721,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.428579,63925000048.433
26.2048777573307,16.6972,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.361912,63925000048.5003
26.2708879840126,16.75719,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.295235,63925000048.5673
26.3370466136311,16.81718,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.228568,63925000048.6334
26.4030473417727,16.87717,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.161741,63925000048.7002
26.4690481621151,16.93716,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.095074,63925000048.7671
26.5350504761127,16.99715,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.028405,63925000048.8338
26.6010516007183,17.07713,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,4.961737,63925000048.9009
26.6670525187937,17.13712,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,4.89507,63925000048.9676
