wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split,cycle,process
63925005558.1603,2.519577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.2267,2.599564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.2768,2.639557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.3433,2.699547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.3939,2.759537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.4599,2.819527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.51,2.879517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.56,2.939507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.6264,3.019493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.6939,3.079483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.7601,3.139473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.8107,3.199463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.876,3.259453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.9266,3.319443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005558.9933,3.379433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.0598,3.419426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.1102,3.479416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.1608,3.519409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.2106,3.579399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.2771,3.619392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.3271,3.679382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.3928,3.739372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.4607,3.819359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.527,3.899345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.5773,3.939339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.6272,3.999329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.6775,4.039322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.7433,4.099312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.7936,4.159302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.8599,4.219292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.91,4.279282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005559.961,4.319275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.0264,4.399261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.0932,4.479248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.1608,4.539238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.2106,4.599228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.2765,4.659218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.3275,4.699211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.3941,4.759201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
