wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split,cycle,process
63925005558.772,3.279449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005558.822,3.339439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005558.8877,3.399429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005558.955,3.459419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.0053,3.519409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.0721,3.579399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.1386,3.659386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.2055,3.719376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.2714,3.779366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.3225,3.839355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.3711,3.879349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.4222,3.939339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.4882,3.999329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.5547,4.059319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.606,4.119308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.6729,4.179298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.7385,4.259285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.789,4.299278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.8401,4.359268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.9064,4.419258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005559.9722,4.479248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005560.0399,4.559235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005560.1061,4.619225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005560.172,4.679214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
63925005560.2385,4.759201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47940
