time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister
22.7520373352745,0.8798523,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.7126109268707,22.7530036012472,0.003431696,3.5,-8,0,7,1
22.8022991478292,0.9398422,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.7628977253401,22.8045286012472,0.003312096,3.5,-8,0,7,1
22.853995163216,0.9798355,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.8145785289116,22.8550050012472,0.004960502,3.5,-8,0,7,1
22.9059706647845,1.039825,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.8665453302154,22.9068048012472,0.004738606,3.5,-8,0,7,1
22.9582198396337,1.079819,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.918814526644,22.9593615012472,0.003252097,3.5,-8,0,7,1
23.0107983031019,1.139809,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.9714062287415,23.0116079012472,0.0036294,3.5,-8,0,7,1
23.061871885556,1.199799,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.022452827381,23.0636918012472,0.002551899,3.5,-8,0,7,1
23.1147991801694,1.239792,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.0753956278345,23.1158217012472,0.003452898,3.5,-8,0,7,1
23.1674664137966,1.299782,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.1280272250567,23.1681141012472,0.003664697,3.5,-8,0,7,1
23.22003123731,1.359772,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.180640625,23.2216841012472,0.003166199,3.5,-8,0,7,1
23.272340189825,1.399765,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.2328934311224,23.2733786012472,0.003948803,3.5,-8,0,7,1
23.3243422223267,1.459755,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.2848848285147,23.3251877012472,0.004722102,3.5,-8,0,7,1
23.3747193864186,1.499748,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.3353041312358,23.3756228012472,0.002806803,3.5,-8,0,7,1
23.4272547465342,1.559738,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.387850127551,23.4279575012472,0.002847902,3.5,-8,0,7,1
23.4810999455943,1.619728,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.4416976261338,23.4825293012472,0.003945599,3.5,-8,0,7,1
23.5334937667183,1.659721,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.4940644274376,23.5342048012472,0.003302898,3.5,-8,0,7,1
23.5857482098544,1.719711,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.5463443310658,23.5867443012472,0.003906803,3.5,-8,0,7,1
23.6379848258838,1.759705,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.5985462301587,23.6392466012472,0.003561905,3.5,-8,0,7,1
23.6904708139563,1.819695,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.6510680272109,23.6912770012472,0.003277197,3.5,-8,0,7,1
23.743638827143,1.879684,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.7042048256803,23.7442916012472,0.003792099,3.5,-8,0,7,1
23.7949636936153,1.919678,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.7555633290816,23.7963793012472,0.0043715,3.5,-8,0,7,1
23.8472537422425,1.979668,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.8078433248299,23.8483557012472,0.004396797,3.5,-8,0,7,1
23.9000708617188,2.039658,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.8606413265306,23.9015817012472,0.003628997,3.5,-8,0,7,1
23.9513917534973,2.079651,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.911975928288,23.9521522012472,0.002719402,3.5,-8,0,7,1
24.0043826598942,2.139641,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.9649315263605,24.0051743012472,0.003030598,3.5,-8,0,7,1
24.0552697391261,2.179634,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,21.0158424248866,24.0558849012472,0.002394799,3.5,-8,0,7,1
24.1054520821979,2.239624,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,21.0660515306122,24.1061267012472,0.004138102,3.5,-8,0,7,1
24.1555809279822,2.279617,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,21.1161549248866,24.1563304012472,0.002833893,3.5,-8,0,7,1
24.2072837234463,2.339607,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,21.1678767290249,24.2079213012472,0.002267198,3.5,-8,0,7,1
24.2576398689358,2.379601,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,21.2182246315193,24.2584313012472,0.0024902,3.5,-8,0,7,1
24.3089055452135,2.43959,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,21.2694768282313,24.3098745012472,0.002613903,3.5,-8,0,7,1
24.3616281981452,2.49958,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,21.322225928288,24.3636924012472,0.0034545,3.5,-8,0,7,1
24.4138200585835,2.539574,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,21.3744207270408,24.4147878012472,0.003579698,3.5,-8,0,7,1
