time,elapsed,host,local,possessed,devouring,x,y,z,bodyX,bodyZ,fieldX,fieldZ,fieldCount,s2active,ultactive,s2charges,ultcharge,modelX,modelZ,sourceCharges,sourceX,sourceZ,stunLeft,mashPresses,tripPresses,petYaw
15.0823,4.1136,0,1,0,0,1.1914,1.2994,-7.6606,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6891
15.1331,4.1644,0,1,0,0,1.1932,1.2931,-7.6601,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6891
15.1846,4.2158,0,1,0,0,1.1949,1.2869,-7.6596,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6892
15.2348,4.2660,0,1,0,0,1.1966,1.2807,-7.6591,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6893
15.2855,4.3168,0,1,0,0,1.1983,1.2748,-7.6585,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6894
15.3358,4.3670,0,1,0,0,1.1999,1.2692,-7.6579,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6896
15.3875,4.4188,0,1,0,0,1.2015,1.2640,-7.6572,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6897
15.4379,4.4691,0,1,0,0,1.2030,1.2594,-7.6565,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6899
15.4890,4.5202,0,1,0,0,1.2045,1.2553,-7.6557,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6900
15.5392,4.5704,0,1,0,0,1.2059,1.2520,-7.6550,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6902
15.5902,4.6215,0,1,0,0,1.2073,1.2494,-7.6542,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6904
15.6405,4.6717,0,1,0,0,1.2086,1.2477,-7.6533,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6905
15.6909,4.7221,0,1,0,0,1.2097,1.2468,-7.6525,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6906
15.7427,4.7739,0,1,0,0,1.2109,1.2468,-7.6516,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6907
15.7943,4.8255,0,1,0,0,1.2119,1.2476,-7.6507,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6908
15.8454,4.8766,0,1,0,0,1.2128,1.2494,-7.6498,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6908
15.8975,4.9287,0,1,0,0,1.2136,1.2520,-7.6489,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6908
15.9486,4.9798,0,1,0,0,1.2143,1.2554,-7.6479,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6908
15.9998,5.0311,0,1,0,0,1.2148,1.2594,-7.6470,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6907
16.0516,5.0829,0,1,0,0,1.2153,1.2642,-7.6460,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6907
16.1028,5.1340,0,1,0,0,1.2156,1.2694,-7.6451,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6906
16.1537,5.1849,0,1,0,0,1.2158,1.2751,-7.6441,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6904
16.2045,5.2357,0,1,0,0,1.2159,1.2811,-7.6432,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6903
16.2564,5.2876,0,1,0,0,1.2158,1.2872,-7.6422,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6902
16.3071,5.3384,0,1,0,0,1.2156,1.2935,-7.6413,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6900
16.3599,5.3911,0,1,0,0,1.2153,1.2996,-7.6404,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6898
16.4101,5.4413,0,1,0,0,1.2148,1.3056,-7.6394,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6897
16.4617,5.4929,0,1,0,0,1.2143,1.3112,-7.6386,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6896
16.5727,5.6039,0,1,0,0,1.2142,1.3121,-7.6384,0.0000,-8.0000,NaN,NaN,0,0,0,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6896
16.6244,5.6556,0,1,0,0,1.1705,1.2863,-7.9520,0.0000,-8.0000,NaN,NaN,0,0,0,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,283.4638
