wallTime,elapsed,local,active,remaining,cooldown,visuals,orbit,slow,immune,held,refreshed,x,y,z,ultcharge,variant
63925004129.2656,5.739037,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.2984,5.759033,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.3317,5.799026,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.3659,5.83902,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.3988,5.859016,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.4316,5.89901,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.4657,5.939003,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.4987,5.959,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.532,5.998993,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.565,6.038986,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.5983,6.058983,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.6325,6.098976,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.6657,6.138969,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.6985,6.158966,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.732,6.198959,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.7662,6.238953,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.7984,6.258949,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.8328,6.298943,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.8651,6.338936,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.8992,6.358932,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.9318,6.398926,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.9665,6.438919,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
