time,elapsed,local,host,cheska,firstPredicted,secondPredicted,firstDenied,secondDenied,qcharges,echarges,sheets,walls,colliders,sheetX,sheetZ,wallX,wallZ,casterX,casterZ
26.3609622233175,14.13763,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.4276300226524,14.19762,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.4942974347621,14.25761,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.5609651339613,14.33759,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.6276329307631,14.39758,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.6943594102934,14.45757,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.7610259182565,14.53756,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.8276940160617,14.59755,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.8943625180051,14.65754,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.9610301214457,14.73753,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
27.02769781854,14.79752,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
27.0777475096658,14.83751,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
27.127914872393,14.8975,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
27.1945826690458,14.95749,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
27.2613417342864,15.03748,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
27.3280097283795,15.09747,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
27.3947007574141,15.15746,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
27.4613672727533,15.23744,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
27.5280351750925,15.29743,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
