time,elapsed,host,local,possessed,devouring,x,y,z,bodyX,bodyZ,fieldX,fieldZ,fieldCount,s2active,ultactive,s2charges,ultcharge,modelX,modelZ,sourceCharges,sourceX,sourceZ,stunLeft,mashPresses,tripPresses,petYaw
17.1360,0.5119,1,0,0,0,0.9694,1.2542,-5.6167,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6906
17.1875,0.5634,1,0,0,0,1.0549,1.2530,-6.4505,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6907
17.2382,0.6142,1,0,0,0,1.1054,1.2512,-6.9502,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6907
17.2888,0.6647,1,0,0,0,1.1347,1.2494,-7.2464,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6906
17.3399,0.7158,1,0,0,0,1.1511,1.2478,-7.4195,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6905
17.3910,0.7669,1,0,0,0,1.1595,1.2442,-7.5149,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6904
17.4433,0.8193,1,0,0,0,1.1636,1.2409,-7.5677,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6903
17.4951,0.8710,1,0,0,0,1.1652,1.2415,-7.5954,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6901
17.5466,0.9225,1,0,0,0,1.1655,1.2443,-7.6102,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6900
17.5967,0.9726,1,0,0,0,1.1652,1.2477,-7.6176,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6899
17.6485,1.0244,1,0,0,0,1.1647,1.2518,-7.6216,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6898
17.7009,1.0768,1,0,0,0,1.1641,1.2563,-7.6236,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6897
17.7520,1.1279,1,0,0,0,1.1635,1.2612,-7.6248,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6896
17.8041,1.1800,1,0,0,0,1.1630,1.2665,-7.6255,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6896
17.8551,1.2310,1,0,0,0,1.1626,1.2721,-7.6259,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6896
17.9067,1.2827,1,0,0,0,1.1624,1.2781,-7.6263,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6896
17.9579,1.3338,1,0,0,0,1.1622,1.2841,-7.6266,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6897
18.0116,1.3875,1,0,0,0,1.1622,1.2905,-7.6269,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6898
18.0644,1.4403,1,0,0,0,1.1624,1.2970,-7.6272,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6899
18.1158,1.4917,1,0,0,0,1.1627,1.3033,-7.6276,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6901
18.1670,1.5429,1,0,0,0,1.1631,1.3090,-7.6279,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6902
18.2187,1.5946,1,0,0,0,1.1636,1.3144,-7.6283,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6904
18.2696,1.6455,1,0,0,0,1.1643,1.3192,-7.6287,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6906
18.3215,1.6974,1,0,0,0,1.1651,1.3235,-7.6291,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6907
18.3728,1.7487,1,0,0,0,1.1660,1.3271,-7.6296,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6909
18.4243,1.8002,1,0,0,0,1.1671,1.3300,-7.6300,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6910
18.4747,1.8507,1,0,0,0,1.1679,1.3316,-7.6304,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6911
18.5256,1.9015,1,0,0,0,1.1694,1.3330,-7.6310,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6912
18.5758,1.9517,1,0,0,0,1.1708,1.3333,-7.6314,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6913
18.6264,2.0023,1,0,0,0,1.1722,1.3327,-7.6319,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6913
18.6776,2.0536,1,0,0,0,1.1737,1.3312,-7.6325,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6913
18.7281,2.1041,1,0,0,0,1.1753,1.3290,-7.6330,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6913
18.7781,2.1541,1,0,0,0,1.1769,1.3259,-7.6335,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6913
18.8297,2.2057,1,0,0,0,1.1787,1.3221,-7.6341,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6912
18.8801,2.2560,1,0,0,0,1.1804,1.3176,-7.6346,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6911
18.9310,2.3069,1,0,0,0,1.1822,1.3127,-7.6352,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6910
18.9816,2.3575,1,0,0,0,1.1841,1.3072,-7.6358,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6908
19.0335,2.4094,1,0,0,0,1.1860,1.3013,-7.6364,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6907
19.0844,2.4603,1,0,0,0,1.1880,1.2951,-7.6370,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6906
19.1345,2.5104,1,0,0,0,1.1899,1.2891,-7.6376,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6904
19.1851,2.5610,1,0,0,0,1.1917,1.2831,-7.6382,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6903
19.2366,2.6125,1,0,0,0,1.1937,1.2770,-7.6389,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6901
19.2874,2.6633,1,0,0,0,1.1956,1.2712,-7.6395,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6900
19.3378,2.7137,1,0,0,0,1.1974,1.2659,-7.6401,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6899
19.3889,2.7648,1,0,0,0,1.1993,1.2610,-7.6408,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6899
19.4391,2.8150,1,0,0,0,1.2010,1.2568,-7.6414,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6898
19.4903,2.8663,1,0,0,0,1.2028,1.2531,-7.6421,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6898
19.5418,2.9177,1,0,0,0,1.2045,1.2503,-7.6427,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6898
19.5925,2.9684,1,0,0,0,1.2061,1.2482,-7.6434,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6899
19.6439,3.0199,1,0,0,0,1.2076,1.2470,-7.6440,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6900
19.6948,3.0708,1,0,0,0,1.2090,1.2467,-7.6447,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6901
19.7457,3.1216,1,0,0,0,1.2104,1.2472,-7.6454,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6902
19.7974,3.1733,1,0,0,0,1.2116,1.2487,-7.6460,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6904
19.8485,3.2244,1,0,0,0,1.2128,1.2509,-7.6467,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6905
19.8987,3.2747,1,0,0,0,1.2138,1.2540,-7.6473,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6907
19.9502,3.3261,1,0,0,0,1.2148,1.2578,-7.6479,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6909
20.0009,3.3769,1,0,0,0,1.2156,1.2622,-7.6486,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6910
20.0523,3.4282,1,0,0,0,1.2162,1.2672,-7.6492,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6911
20.1035,3.4794,1,0,0,0,1.2168,1.2729,-7.6498,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6913
20.1552,3.5311,1,0,0,0,1.2172,1.2787,-7.6504,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6914
20.2055,3.5815,1,0,0,0,1.2175,1.2847,-7.6510,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6915
20.2559,3.6318,1,0,0,0,1.2177,1.2908,-7.6516,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6915
20.3060,3.6819,1,0,0,0,1.2177,1.2968,-7.6521,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6915
20.3567,3.7326,1,0,0,0,1.2176,1.3027,-7.6527,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6915
20.4071,3.7830,1,0,1,0,1.1682,0.9948,-7.6552,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.4576,3.8335,1,0,1,0,1.1682,1.0008,-7.6552,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.5077,3.8836,1,0,1,0,1.1682,1.0069,-7.6552,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.5584,3.9344,1,0,1,0,1.1682,1.0123,-7.6552,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.6098,3.9857,1,0,1,0,1.1682,1.0165,-7.6552,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.6600,4.0359,1,0,1,0,1.1682,1.0191,-7.6552,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.7106,4.0865,1,0,1,0,1.1682,1.0200,-7.6552,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.7619,4.1378,1,0,1,0,1.1682,1.0190,-7.6552,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.8121,4.1881,1,0,1,0,1.1682,1.0163,-7.6552,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.8625,4.2384,1,0,1,0,1.1682,1.0121,-7.4956,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.9141,4.2900,1,0,1,0,1.1682,1.0067,-7.2529,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
20.9652,4.3412,1,0,1,0,1.1682,1.0005,-7.0075,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.0167,4.3926,1,0,1,0,1.1682,0.9945,-6.7693,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.0678,4.4437,1,0,1,0,1.1682,0.9890,-6.5313,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.1187,4.4946,1,0,1,0,1.1682,0.9844,-6.2898,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.1689,4.5448,1,0,1,0,1.1682,0.9813,-6.0463,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
