sample,frame_ms
1448,6.657901
1449,3.336395
1450,6.649305
1451,3.354599
1452,6.664300
1453,3.350099
1454,6.651899
1455,3.339002
1456,6.648299
1457,3.360700
1458,6.635700
1459,3.341398
1460,6.662599
1461,3.349702
1462,6.657001
1463,3.345699
1464,6.645599
1465,3.330003
1466,6.661600
1467,3.351396
1468,6.654805
1469,3.347995
1470,6.647002
1471,3.344097
1472,6.666702
1473,3.330003
1474,6.675198
1475,3.333397
1476,6.658900
1477,3.333900
1478,6.675999
1479,3.330003
1480,6.659403
1481,3.367900
1482,6.627997
1483,3.350000
1484,6.649100
1485,3.351998
1486,6.649398
1487,3.345904
1488,6.662996
1489,3.330003
1490,6.662797
1491,3.330003
1492,6.668502
