time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ,magnetRemaining,wallTime
25.4146232791245,13.33776,1,0,1,3,0,1,1,0,1,0.12,6.402518,0,0,0,2,0,1,0.5540537,0.9376381,-7.452888,1.758178,4.203388,0.8067847,-5.534875,0,63925003124.2714
25.4651322685927,13.39775,1,0,1,3,0,1,1,0,1,0.12,6.35251,0,0,0,2,0,1,0.554386,0.9363932,-7.452559,1.70817,4.234694,0.8183327,-5.54879,0,63925003124.3218
25.5156332777068,13.43774,1,0,1,3,0,1,1,0,1,0.12,6.302509,0,0,0,2,0,1,0.5546528,0.935394,-7.452296,1.658169,4.23885,0.8198476,-5.550637,0,63925003124.3711
25.566134495642,13.49773,1,0,1,3,0,1,1,0,1,0.12,6.252508,0,0,0,2,0,1,0.5548643,0.9346015,-7.452087,1.608168,4.240211,0.8203411,-5.551242,0,63925003124.4225
25.6166352037527,13.51773,1,0,1,3,0,1,1,0,1,0.12,6.202507,0,0,0,2,0,1,0.55503,0.9339808,-7.451924,1.558167,4.240373,0.8203993,-5.551314,0,63925003124.4718
25.666802671589,13.57772,1,0,1,3,0,1,1,0,1,0.12,6.152507,0,0,0,2,0,1,0.5551583,0.9335007,-7.451797,1.508166,4.240423,0.8204173,-5.551336,0,63925003124.5219
25.7334707695246,13.63771,1,0,1,3,0,1,1,0,1,0.12,6.085839,0,0,0,2,0,1,0.555283,0.9330335,-7.451674,1.441498,4.240429,0.8204196,-5.551339,0,63925003124.5877
25.8001410969533,13.6977,1,0,1,3,0,1,1,0,1,0.12,6.019169,0,0,0,2,0,1,0.5553677,0.9327162,-7.451591,1.374828,4.24043,0.8204199,-5.551339,0,63925003124.6542
25.8668091947585,13.77769,1,0,1,3,0,1,1,0,1,0.12,5.952501,0,0,0,2,0,1,0.5554234,0.9325072,-7.451535,1.308159,4.24043,0.8204199,-5.551339,0,63925003124.722
25.9334777865931,13.83768,1,0,1,3,0,1,1,0,1,0.12,5.885833,0,0,0,2,0,1,0.5554587,0.9323749,-7.4515,1.241491,4.24043,0.8204199,-5.551339,0,63925003124.7879
25.9998125385866,13.89767,1,0,1,3,0,1,1,0,1,0.12,5.819165,0,0,0,2,0,1,0.5554799,0.9322955,-7.451479,1.174823,4.24043,0.8204199,-5.551339,0,63925003124.854
26.065814151857,13.99765,1,0,1,3,0,1,1,0,1,0.12,5.752497,0,0,0,2,0,1,0.5554917,0.9322518,-7.451468,1.108155,4.24043,0.8204199,-5.551339,0,63925003124.9214
26.1321493978985,14.05764,1,0,1,3,0,1,1,0,1,0.12,5.685829,0,0,0,2,0,1,0.5554972,0.9322308,-7.451462,1.041486,4.24043,0.8204199,-5.551339,0,63925003124.9878
26.19815052066,14.11763,1,0,1,3,0,1,1,0,1,0.12,5.618824,0,0,0,2,0,1,0.555499,0.9322242,-7.451461,0.9744816,4.24043,0.8204199,-5.551339,0,63925003125.0549
