time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
30.0667749668347,20.75652,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.566153,63925001125.3323
30.1334591385412,20.8365,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.499486,63925001125.3992
30.2001256425555,20.91649,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.432803,63925001125.465
30.2667940688568,20.97648,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.366134,63925001125.5321
30.3334616587187,21.03647,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.299466,63925001125.5993
30.4001299673195,21.11646,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.232798,63925001125.666
30.4667972619894,21.17645,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.166131,63925001125.7325
30.5334646660152,21.23643,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.099464,63925001125.7995
30.6001400490726,21.31642,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.032797,63925001125.8655
30.6668073380614,21.37641,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.9661209,63925001125.932
30.733489493678,21.4364,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.899439,63925001125.999
30.8001569894763,21.49639,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.8327713,63925001126.0659
30.866824485554,21.55638,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.7661041,63925001126.132
30.9334924871723,21.61637,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.6994359,63925001126.1994
31.0002466425175,21.69636,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.6327686,63925001126.2661
31.066914547092,21.75635,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.5660154,63925001126.3321
31.1335823518286,21.81634,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.4993474,63925001126.3991
31.2002675706583,21.89632,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.4326616,63925001126.4667
31.2669495110835,21.97631,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.3659939,63925001126.5322
31.3336171110036,22.0363,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.2993126,63925001126.5995
31.4002844192709,22.11629,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.232645,63925001126.6664
31.4669518098111,22.17628,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.1659772,63925001126.733
31.5336193094651,22.23627,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.09930991,63925001126.799
31.6002897305476,22.31625,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,0.03264211,63925001126.8663
31.6669574200983,22.37624,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001126.9331
31.7336251154418,22.43623,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001126.9985
31.800292722738,22.51622,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.0656
31.8671062447006,22.57621,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.1331
31.9337740433278,22.6162,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.1999
